Record ID,region,PopulationServed (Q5),PublicorPrivate (Q6),PublicOwned (Q8),PublicOwned (Q8SPECIFIED_4),Private (Q9),Private (Q9SPECIFIED_5),CorporatehealthsystemSupport (Q10),ServicesProvided (Q11_1),ServicesProvided (Q11_2),ServicesProvided (Q11_3),ServicesProvided (Q11_4),Compensation (Q89),VolunteerStaffCompensation (Q14_1),VolunteerStaffCompensation (Q14_2),VolunteerStaffCompensation (Q14_3),VolunteerStaffCompensation (Q14_4),VolunteerStaffCompensation (Q14_5),VolunteerStaffCompensation (Q14SPECIFIED_4),UsingEMRs (Q15),CompensationEMSstaff (Q16),WorkforceSustainability (Q76),ActiveStaff (Q18),RecruitmentPlan (Q19),RecruitmentofNewStaff (Q20),CrossTraining (Q21),Obstacles (Q22_1),Obstacles (Q22_2),Obstacles (Q22_3),Obstacles (Q22_4),Obstacles (Q22_5),Obstacles (Q22_6),Obstacles (Q22_7),Obstacles (Q22_8),Obstacles (Q22_9),Obstacles (Q22_10),Obstacles (Q22_11),Obstacles (Q22_12),Obstacles (Q22SPECIFIED_12),RetentionStrategy (Q23),ExistingStaff (Q24),Obstacles (Q25_1),Obstacles (Q25_2),Obstacles (Q25_3),Obstacles (Q25_4),Obstacles (Q25_5),Obstacles (Q25_6),Obstacles (Q25_7),Obstacles (Q25_8),Obstacles (Q25_9),Obstacles (Q25_10),Obstacles (Q25_11),Obstacles (Q25_12),Obstacles (Q25_13),Obstacles (Q25_14),Obstacles (Q25SPECIFIED_14),Leadership (Q26),Managers (Q27),DifficultyManaging (Q28_1),DifficultyManaging (Q28_2),DifficultyManaging (Q28_3),DifficultyManaging (Q28_4),DifficultyManaging (Q28_5),DifficultyManaging (Q28_6),DifficultyManaging (Q28_7),DifficultyManaging (Q28_8),DifficultyManaging (Q28_9),DifficultyManaging (Q28_10),DifficultyManaging (Q28_11),DifficultyManaging (Q28_12),DifficultyManaging (Q28_13),DifficultyManaging (Q28_14),DifficultyManaging (Q28_15),PercentageofShifts (Q30),Shifts (Q31_A_1),Shifts (Q31_A_2),Shifts (Q31_A_3),Shifts (Q31_A_4),Shifts (Q31_A_5),Shifts (Q31_A_6),Shifts (Q31_A_7),Shifts (Q31_A_8),Shifts (Q31_A_9),Shifts (Q31_A_10),Shifts (Q31_A_11),Shifts (Q31_A_12)
635986046552062405,Southwest,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Same,No,Decreased,No,Yes,No,Lack of interest,Lack of availability,Lack of trained candidates,Training programs are too time consuming,Training programs are too expensive,Training programs are too far away,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,NA,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,Inadequate pay or benefits,-,Lack of recognition,-,-,-,-,Dissatisfaction with EMS administrator/owner,-,-,-,NA,NA,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,-,-,-,-,-,-,-,-,-,-,-,-
635983367008553768,Southwest,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Same,No,Decreased,No,Yes,Yes,-,Lack of availability,Lack of trained candidates,Training programs are too time consuming,-,Training programs are too far away,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,-,Lack of recognition,Community is too isolated,-,-,-,-,-,-,-,NA,No,No,Recruitment,-,-,Managing staff,Staffing the schedule,-,-,-,-,-,Certification requirements for the staff,-,-,-,-,75-99%,-,-,-,-,-,-,-,-,-,-,-,-
635986079323033240,Southwest,"Less than 2,500",Private or other non-profit owned or operated,NA,NA,Hospital,NA,Yes,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,-,-,NA,No,Same,Yes,Decreased,No,Somewhat,Yes,-,Lack of availability,-,Training programs are too time consuming,-,Training programs are too far away,-,-,-,-,-,-,NA,No,Sometimes,Age: Older crew members retiring,-,-,-,-,-,-,-,-,-,-,-,-,Other (please specify),family/children,Yes,No,Recruitment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75-99%,-,-,-,-,-,-,-,-,-,-,Weekends,-
635985307281206614,Southwest,"2,500 – 4,999",Private or other non-profit owned or operated,NA,NA,Hospital,NA,Yes,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Worse,No,Decreased,Yes,Yes,Yes,Lack of interest,Lack of availability,-,Training programs are too time consuming,Training programs are too expensive,Training programs are too far away,Inadequate pay or benefits,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Always,-,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,Inadequate pay or benefits,-,Lack of recognition,-,-,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,-,-,Staffing the schedule,Medical direction,Continuing education requirements for staff,-,-,-,Certification requirements for the staff,-,-,Maintaining updated technology,-,75-99%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
635997360220629455,Southwest,"2,500 – 4,999",Private or other non-profit owned or operated,NA,NA,Hospital,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,-,-,Other payment schedule (describe):,-,We are paid $3.00/ hour while on call and then go to a wage when on a run,No,Same,Yes,Size of the active staff has not changed,No,Somewhat,Yes,-,Lack of availability,Lack of trained candidates,-,-,-,-,-,-,Time commitment is too great,-,-,NA,No,Never,Age: Older crew members retiring,-,-,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,-,-,Managing staff,-,-,-,-,-,-,-,-,-,-,-,100%,-,-,-,-,-,-,-,-,-,-,-,-
636002931747546802,Southwest,"2,500 – 4,999",Private or other non-profit owned or operated,NA,NA,Hospital,NA,Yes,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Worse,No,Decreased,No,Yes,Yes,Lack of interest,-,-,Training programs are too time consuming,Training programs are too expensive,Training programs are too far away,Inadequate pay or benefits,-,-,Time commitment is too great,-,-,NA,No,Always,-,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,-,-,-,-,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,-,-,Staffing the schedule,Medical direction,Continuing education requirements for staff,-,-,-,Certification requirements for the staff,-,-,-,-,75-99%,-,-,-,-,-,-,-,-,-,-,Weekends,Holidays
635997900775413770,Southwest,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Public hospital based,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Unknown,No,Size of the active staff has not changed,No,Yes,Yes,Lack of interest,Lack of availability,Lack of trained candidates,Training programs are too time consuming,Training programs are too expensive,Training programs are too far away,Inadequate pay or benefits,-,-,Time commitment is too great,-,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,Inadequate pay or benefits,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,Other (please specify),Being part of hospital and being the red headed step child with the hospital system.,No,No,Recruitment,-,-,Managing staff,Staffing the schedule,-,-,-,-,-,-,-,Policy development and enforcement,Maintaining updated technology,-,100%,-,-,Holidays,-,-,Holidays,-,-,Holidays,Weekdays,-,Holidays
635997476676981169,Southwest,"Less than 2,500",Private or other non-profit owned or operated,NA,NA,Hospital,NA,Yes,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Worse,No,Size of the active staff has not changed,Yes,Yes,Yes,Lack of interest,Lack of availability,-,Training programs are too time consuming,-,-,-,-,-,Time commitment is too great,-,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,Inadequate pay or benefits,-,-,-,-,-,-,-,-,-,-,NA,No,Yes,Recruitment,Retention,-,-,Staffing the schedule,-,Continuing education requirements for staff,-,-,-,-,-,-,-,-,100%,-,-,-,-,-,-,-,-,-,Weekdays,-,-
635985975437647005,Southwest,"10,000 – 14,999","Public owned or operated (e.g. city, county authority or joint powers board)",Public hospital based,NA,NA,NA,No,-,Advanced life support,-,-,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,Yes,Worse,Yes,Decreased,No,Yes,Yes,-,Lack of availability,-,Training programs are too time consuming,Training programs are too expensive,-,Inadequate pay or benefits,-,-,Time commitment is too great,-,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,Inadequate pay or benefits,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,-,-,Managing staff,Staffing the schedule,-,Continuing education requirements for staff,-,-,-,-,-,Policy development and enforcement,-,-,100%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
635986546268551065,Southwest,"5,000 – 9,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,Part-time advanced life support,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,-,Staff are paid a flat rate per run,-,-,NA,No,Unknown,Yes,Increased,Yes,Somewhat,Yes,-,Lack of availability,-,Training programs are too time consuming,-,-,-,-,Too many runs or transports,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,Yes,No,-,-,-,-,-,-,Continuing education requirements for staff,-,-,-,Certification requirements for the staff,-,-,-,-,100%,-,-,-,-,-,-,-,-,-,-,-,Holidays
635986719994910560,Southwest,"5,000 – 9,999","Public owned or operated (e.g. city, county authority or joint powers board)",Fire department based,NA,NA,NA,No,Basic life support,-,-,Specialized life support,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,-,-,NA,Yes,Better,No,Size of the active staff has not changed,No,Yes,Yes,Lack of interest,Lack of availability,-,-,-,-,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Sometimes,-,Excessive time commitment or scheduling conflicts,-,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,-,Managing staff,Staffing the schedule,-,-,-,-,-,-,-,-,-,-,75-99%,-,-,Holidays,-,-,Holidays,-,-,Holidays,Weekdays,Weekends,Holidays
635986551244919578,Southwest,"10,000 – 14,999",Private or other non-profit owned or operated,NA,NA,Hospital,NA,Yes,-,-,Part-time advanced life support,-,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Worse,No,Decreased,Yes,Yes,Yes,Lack of interest,Lack of availability,Lack of trained candidates,Training programs are too time consuming,Training programs are too expensive,Training programs are too far away,Inadequate pay or benefits,-,-,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Always,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,Inadequate pay or benefits,Limited advancement opportunities,Lack of recognition,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,Yes,Recruitment,Retention,-,Managing staff,Staffing the schedule,Medical direction,-,-,Billing and reimbursement,-,-,-,-,-,-,75-99%,-,-,-,-,-,-,-,-,-,Weekdays,Weekends,Holidays
636003861921548194,Southwest,"10,000 – 14,999",Private or other non-profit owned or operated,NA,NA,Non-profit,NA,Yes,Basic life support,Advanced life support,-,-,Paid; hourly wage or salary,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Better,Yes,Increased,Yes,Somewhat,No,Lack of interest,-,Lack of trained candidates,-,-,-,-,-,-,-,-,-,NA,Yes,Sometimes,Age: Older crew members retiring,-,-,-,-,-,-,-,-,Too few runs or transports,-,-,-,-,NA,Yes,No,-,Retention,-,-,-,-,-,-,-,-,-,-,-,-,-,100%,-,-,-,-,-,-,-,-,-,-,-,-
636003058543076014,Southwest,"15,000 or greater",Private or other non-profit owned or operated,NA,NA,Hospital,NA,Yes,Basic life support,Advanced life support,Part-time advanced life support,-,Paid; hourly wage or salary,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Unknown,No,Size of the active staff has not changed,No,Yes,Yes,Lack of interest,Lack of availability,Lack of trained candidates,Training programs are too time consuming,Training programs are too expensive,-,-,-,Too many runs or transports,Time commitment is too great,-,-,NA,No,Sometimes,-,Excessive time commitment or scheduling conflicts,-,-,-,-,-,Employer does not allow staff to leave work for a call,Too many runs or transports,-,-,-,-,-,NA,Yes,No,Recruitment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75-99%,Weekdays,Weekends,Holidays,Weekdays,Weekends,Holidays,Weekdays,Weekends,Holidays,-,-,-
635986594062030130,Southwest,"5,000 – 9,999",Private or other non-profit owned or operated,NA,NA,Hospital,NA,Yes,Basic life support,Advanced life support,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,Other payment schedule (describe):,-,paid on call and per hour,No,Same,No,Size of the active staff has not changed,Yes,Somewhat,Yes,Lack of interest,Lack of availability,Lack of trained candidates,-,-,-,-,Too few runs or transports,-,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Sometimes,-,-,-,Inadequate pay or benefits,Limited advancement opportunities,-,-,-,-,Too few runs or transports,-,-,-,Other (please specify),Call hour requirement,Yes,No,Recruitment,Retention,-,-,Staffing the schedule,-,-,-,-,-,-,-,-,-,-,75-99%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,Weekdays,Weekends,-
635985971100476970,Southwest,"10,000 – 14,999",Private or other non-profit owned or operated,NA,NA,Hospital,NA,Yes,Basic life support,Advanced life support,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,Other payment schedule (describe):,-,hourly rate with minimums,No,Same,No,Size of the active staff has not changed,Yes,Yes,No,Lack of interest,Lack of availability,Lack of trained candidates,-,Training programs are too expensive,Training programs are too far away,Inadequate pay or benefits,Too few runs or transports,-,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Sometimes,-,Excessive time commitment or scheduling conflicts,-,Inadequate pay or benefits,Limited advancement opportunities,-,-,-,-,-,-,-,-,Other (please specify),better opportunities in the metro area with less call time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635986047849138765,Southwest,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,-,Staff are paid a flat rate per run,-,-,NA,Yes,Unknown,No,Decreased,Yes,Yes,No,-,Lack of availability,-,Training programs are too time consuming,-,Training programs are too far away,-,-,-,-,-,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,-,-,-,-,-,-,-,-,-,-,-,NA,Yes,No,Recruitment,-,-,-,-,-,-,Maintaining equipment,-,-,-,-,-,Maintaining updated technology,-,75-99%,-,-,Holidays,-,-,Holidays,Weekdays,-,Holidays,Weekdays,-,Holidays
635986853133129600,Southwest,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Fire department based,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,Other payment schedule (describe):,-,"Staff are paid a stipend while on call on saturday night, sunday, or holidays.",Yes,Unknown,No,Size of the active staff has not changed,No,Yes,Yes,-,Lack of availability,-,Training programs are too time consuming,-,-,-,Too few runs or transports,-,Time commitment is too great,-,-,NA,No,Sometimes,Age: Older crew members retiring,-,-,-,-,-,-,-,-,-,-,-,-,Other (please specify),Not enough people work in the community,No,No,Recruitment,-,-,-,-,Medical direction,Continuing education requirements for staff,-,-,-,-,-,-,-,-,NA,-,-,-,-,-,-,-,-,-,Weekdays,-,-
635990910163262650,Southwest,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,-,-,Other payment schedule (describe):,-,"Only paid for calls during ""all call"" time, which is Saturday 6am - Sunday 6am. Also paid a stipend for being on call for a holiday.",No,Unknown,Yes,Size of the active staff has not changed,No,Somewhat,Yes,-,-,-,Training programs are too time consuming,-,-,-,-,-,-,-,-,NA,No,Sometimes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,No,No,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None of the above,100%,-,-,-,-,-,-,-,-,-,-,-,-
635991947059757400,Southwest,"Less than 2,500",Private or other non-profit owned or operated,NA,NA,Non-profit,NA,No,Basic life support,Advanced life support,Part-time advanced life support,-,Paid; hourly wage or salary,-,-,-,-,-,NA,No,Same,Yes,Increased,No,Somewhat,Yes,-,-,-,-,Training programs are too expensive,-,-,Too few runs or transports,-,-,Childcare responsibilities,-,NA,Yes,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,-,-,-,-,-,-,Too few runs or transports,-,-,-,-,NA,Yes,No,-,-,Budget development,Managing staff,Staffing the schedule,-,Continuing education requirements for staff,-,Billing and reimbursement,-,-,-,-,-,-,75-99%,-,Weekends,-,-,Weekends,-,-,Weekends,-,-,Weekends,-
635997146570264194,Southwest,"15,000 or greater","Public owned or operated (e.g. city, county authority or joint powers board)",Public hospital based,NA,NA,NA,Yes,Basic life support,Advanced life support,-,Specialized life support,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Unknown,Yes,Size of the active staff has not changed,Yes,Yes,Yes,-,-,-,-,Training programs are too expensive,-,-,-,-,Time commitment is too great,-,-,NA,Yes,Sometimes,-,-,-,Inadequate pay or benefits,-,Lack of recognition,-,-,-,-,-,-,-,-,NA,Yes,No,Recruitment,-,-,Managing staff,-,-,-,-,-,-,-,-,Policy development and enforcement,-,-,75-99%,-,-,Holidays,-,-,Holidays,-,-,Holidays,-,-,Holidays
635997158574288592,Southwest,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,Yes,Unknown,No,Size of the active staff has not changed,Yes,Yes,Yes,Lack of interest,-,Lack of trained candidates,Training programs are too time consuming,-,-,Inadequate pay or benefits,-,-,Time commitment is too great,-,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,Inadequate pay or benefits,-,-,-,-,-,-,-,-,-,-,NA,No,Yes,Recruitment,Retention,Budget development,-,Staffing the schedule,-,-,-,-,-,-,-,-,-,-,75-99%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
635997373012913795,Southwest,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,-,-,NA,Yes,Same,No,Decreased,Yes,Yes,Yes,Lack of interest,Lack of availability,Lack of trained candidates,Training programs are too time consuming,-,-,Inadequate pay or benefits,-,-,-,-,-,NA,No,Sometimes,-,Excessive time commitment or scheduling conflicts,-,Inadequate pay or benefits,-,Lack of recognition,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,-,-,-,-,Medical direction,Continuing education requirements for staff,Maintaining equipment,Billing and reimbursement,Licensing requirements for the ambulance,Certification requirements for the staff,Maintaining updated technology,Policy development and enforcement,Maintaining updated technology,-,75-99%,-,Weekends,-,-,Weekends,-,-,Weekends,-,Weekdays,Weekends,-
635998686161211941,Southwest,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Fire department based,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,Yes,Unknown,No,Size of the active staff has not changed,Yes,Yes,Yes,-,Lack of availability,-,Training programs are too time consuming,-,-,-,-,-,Time commitment is too great,-,Other (please specify):,very few work in town so no one around during the day time hours.,No,Sometimes,Age: Older crew members retiring,-,-,-,-,-,-,-,-,-,-,-,-,Other (please specify),few jobs in town.,Yes,No,-,-,-,-,Staffing the schedule,Medical direction,-,-,-,-,-,-,-,-,-,25-49%,-,-,-,-,-,-,-,-,-,-,-,-
636029818770959079,Southwest,"2,500 – 4,999",Private or other non-profit owned or operated,NA,NA,Non-profit,NA,No,Basic life support,-,Part-time advanced life support,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Unknown,No,Decreased,No,Yes,No,Lack of interest,-,-,-,-,-,Inadequate pay or benefits,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,Inadequate pay or benefits,-,-,-,-,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,-,-,Staffing the schedule,-,-,-,-,-,-,-,-,-,-,75-99%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
635986599337136535,Southwest,"5,000 – 9,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,Part-time advanced life support,-,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Worse,No,Decreased,Yes,Yes,Yes,-,Lack of availability,-,-,-,-,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,Yes,No,Recruitment,Retention,-,-,-,-,-,-,Billing and reimbursement,-,-,-,Policy development and enforcement,-,-,100%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
635984414294639160,West Central,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Fire department based,NA,NA,NA,No,Basic life support,-,-,-,Volunteer (receive no compensation at all),-,-,Staff are paid a flat rate per run,-,-,NA,No,Worse,Yes,Decreased,No,Yes,Yes,Lack of interest,Lack of availability,-,Training programs are too time consuming,-,-,-,-,-,Time commitment is too great,-,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,-,-,-,-,-,-,-,-,-,-,-,NA,No,No,Recruitment,-,-,-,Staffing the schedule,-,-,-,-,-,-,-,-,-,-,75-99%,-,-,-,-,-,-,-,-,-,Weekdays,-,-
635986073401170238,West Central,"5,000 – 9,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,-,Advanced life support,Part-time advanced life support,-,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,-,Staff are paid a flat rate per run,-,-,NA,No,Unknown,No,Decreased,No,Somewhat,Yes,Lack of interest,Lack of availability,Lack of trained candidates,Training programs are too time consuming,-,-,Inadequate pay or benefits,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,Inadequate pay or benefits,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,Budget development,-,Staffing the schedule,-,Continuing education requirements for staff,Maintaining equipment,-,-,Certification requirements for the staff,Maintaining updated technology,-,Maintaining updated technology,-,75-99%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,Weekdays,Weekends,Holidays
635997158862452782,West Central,"5,000 – 9,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,-,-,Other payment schedule (describe):,-,Flat fee per run plus a loaded mile fee,Yes,Unknown,No,Decreased,Yes,Yes,Yes,Lack of interest,Lack of availability,Lack of trained candidates,-,-,-,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Sometimes,-,Excessive time commitment or scheduling conflicts,-,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,Other (please specify),"Two full time members moved out of town, changed jobs",Yes,No,Recruitment,Retention,-,-,Staffing the schedule,-,-,-,-,-,-,-,-,-,-,100%,-,-,-,-,-,-,-,-,-,Weekdays,-,-
